datum,Date,Time,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
2/17/2019 16:00,2019-02-17,16:00,0.34,0,0,0,0,0,0,0,2019,2,16,Sunday
2/17/2019 17:00,2019-02-17,17:00,0,0.066,0,0.1,2,0,0,0,2019,2,17,Sunday
2/17/2019 18:00,2019-02-17,18:00,0,0.68,0,0,0,0,0,0,2019,2,18,Sunday
2/17/2019 19:00,2019-02-17,19:00,0,0,0,1.062,0,0,0,0,2019,2,19,Sunday
2/17/2019 20:00,2019-02-17,20:00,0,0,0,7,2,0,0,0,2019,2,20,Sunday
2/17/2019 21:00,2019-02-17,21:00,0,0,0,0,0,0,0,0,2019,2,21,Sunday
2/17/2019 22:00,2019-02-17,22:00,0,0,0,0,0,0,0,0,2019,2,22,Sunday
2/17/2019 23:00,2019-02-17,23:00,0,0,0,0,0,0,0,0,2019,2,23,Sunday
2/18/2019 0:00,2019-02-18,00:00,0,0,0,0,0,0,0,0,2019,2,0,Monday
2/18/2019 1:00,2019-02-18,01:00,0,0,0,0,0,0,0,0,2019,2,1,Monday
2/18/2019 2:00,2019-02-18,02:00,0,0,0,0,0,0,0,0,2019,2,2,Monday
2/18/2019 3:00,2019-02-18,03:00,0,0,0,0,0,0,0,0,2019,2,3,Monday
2/18/2019 4:00,2019-02-18,04:00,0,0,0,0,0,0,0,0,2019,2,4,Monday
2/18/2019 5:00,2019-02-18,05:00,0,0,0,0,0,0,0,0,2019,2,5,Monday
2/18/2019 6:00,2019-02-18,06:00,0,0,0,0,0,0,0,0,2019,2,6,Monday
2/18/2019 7:00,2019-02-18,07:00,0,0,0,0,0,0,0,0,2019,2,7,Monday
2/18/2019 8:00,2019-02-18,08:00,0,0,0,0,0,0,0,0,2019,2,8,Monday
2/18/2019 9:00,2019-02-18,09:00,0,0,1,4.2,0,0,0,0,2019,2,9,Monday
2/18/2019 10:00,2019-02-18,10:00,0,0,0,1,0,0,0,0,2019,2,10,Monday
2/18/2019 11:00,2019-02-18,11:00,0,0,0,2,1,0,0,0,2019,2,11,Monday
2/18/2019 12:00,2019-02-18,12:00,0,0,0,2,2,0,0,0,2019,2,12,Monday
2/18/2019 13:00,2019-02-18,13:00,1,1.33,0,0.2,1,0,0,0,2019,2,13,Monday
2/18/2019 14:00,2019-02-18,14:00,0,0,1,0,1,0,0,0,2019,2,14,Monday
2/18/2019 15:00,2019-02-18,15:00,0,0,0,0,0,0,0,0,2019,2,15,Monday
2/18/2019 16:00,2019-02-18,16:00,0,0,0.1,0,0,0,0,0,2019,2,16,Monday
2/18/2019 17:00,2019-02-18,17:00,0,0.34,1,5,0,0,0,0,2019,2,17,Monday
2/18/2019 18:00,2019-02-18,18:00,0,0,0,0,0,0,0,0,2019,2,18,Monday
2/18/2019 19:00,2019-02-18,19:00,0.34,0.406,0,0,0,0,0,0,2019,2,19,Monday
2/18/2019 20:00,2019-02-18,20:00,1,0,0,12,1,0,0,0,2019,2,20,Monday
2/18/2019 21:00,2019-02-18,21:00,1,0,0.5,1,1,0,10,0,2019,2,21,Monday
2/18/2019 22:00,2019-02-18,22:00,0,0,0,0,0,0,0,0,2019,2,22,Monday
2/18/2019 23:00,2019-02-18,23:00,0,0,0,0,0,0,0,0,2019,2,23,Monday
2/19/2019 0:00,2019-02-19,00:00,0,0,0,0,0,0,0,0,2019,2,0,Tuesday
2/19/2019 1:00,2019-02-19,01:00,0,0,0,0,0,0,0,0,2019,2,1,Tuesday
2/19/2019 2:00,2019-02-19,02:00,0,0,0,0,0,0,0,0,2019,2,2,Tuesday
2/19/2019 3:00,2019-02-19,03:00,0,0,0,0,0,0,0,0,2019,2,3,Tuesday
2/19/2019 4:00,2019-02-19,04:00,0,0,0,0,0,0,0,0,2019,2,4,Tuesday
2/19/2019 5:00,2019-02-19,05:00,0,0,0,0,0,0,0,0,2019,2,5,Tuesday
2/19/2019 6:00,2019-02-19,06:00,0,0,0,0,0,0,0,0,2019,2,6,Tuesday
2/19/2019 7:00,2019-02-19,07:00,0,0,0,0,0,0,0,0,2019,2,7,Tuesday
2/19/2019 8:00,2019-02-19,08:00,0,1,0,0.2,1,0,0,0,2019,2,8,Tuesday
2/19/2019 9:00,2019-02-19,09:00,0,0,0,3,1,0,0,0,2019,2,9,Tuesday
2/19/2019 10:00,2019-02-19,10:00,0.33,0.33,0,2,0,0,0,0,2019,2,10,Tuesday
2/19/2019 11:00,2019-02-19,11:00,0,0,0,12.2,0,1,0,0,2019,2,11,Tuesday
2/19/2019 12:00,2019-02-19,12:00,0,0.33,0,2,1,0,0,0,2019,2,12,Tuesday
2/19/2019 13:00,2019-02-19,13:00,0,0,0,0,2,0,0,0,2019,2,13,Tuesday
2/19/2019 14:00,2019-02-19,14:00,1,0,0,0,1,0,0,0,2019,2,14,Tuesday
2/19/2019 15:00,2019-02-19,15:00,0,0,0,1,0,1,0,0,2019,2,15,Tuesday
2/19/2019 16:00,2019-02-19,16:00,0,0,1.5,4,1,0,1,1,2019,2,16,Tuesday
2/19/2019 17:00,2019-02-19,17:00,1,1.34,0,1,1,0,0,0,2019,2,17,Tuesday
2/19/2019 18:00,2019-02-19,18:00,0,0.33,0,0,0,0,0,2,2019,2,18,Tuesday
2/19/2019 19:00,2019-02-19,19:00,0,0,0,1,0,0,0,0,2019,2,19,Tuesday
2/19/2019 20:00,2019-02-19,20:00,1,1,0,1,1,0,0,0,2019,2,20,Tuesday
2/19/2019 21:00,2019-02-19,21:00,0,0,0,0,6,0,5,0,2019,2,21,Tuesday
2/19/2019 22:00,2019-02-19,22:00,0,0,0,0,0,0,0,0,2019,2,22,Tuesday
2/19/2019 23:00,2019-02-19,23:00,0,0,0,0,0,0,0,0,2019,2,23,Tuesday
2/20/2019 0:00,2019-02-20,00:00,0,0,0,0,0,0,0,0,2019,2,0,Wednesday
2/20/2019 1:00,2019-02-20,01:00,0,0,0,0,0,0,0,0,2019,2,1,Wednesday
2/20/2019 2:00,2019-02-20,02:00,0,0,0,0,0,0,0,0,2019,2,2,Wednesday
2/20/2019 3:00,2019-02-20,03:00,0,0,0,0,0,0,0,0,2019,2,3,Wednesday
2/20/2019 4:00,2019-02-20,04:00,0,0,0,0,0,0,0,0,2019,2,4,Wednesday
2/20/2019 5:00,2019-02-20,05:00,0,0,0,0,0,0,0,0,2019,2,5,Wednesday
2/20/2019 6:00,2019-02-20,06:00,0,0,0,0,0,0,0,0,2019,2,6,Wednesday
2/20/2019 7:00,2019-02-20,07:00,0,0,0,0,0,0,0,0,2019,2,7,Wednesday
2/20/2019 8:00,2019-02-20,08:00,0,0,0,1,0,0,0,1,2019,2,8,Wednesday
2/20/2019 9:00,2019-02-20,09:00,0,0.34,0,0,0,0,0,0,2019,2,9,Wednesday
2/20/2019 10:00,2019-02-20,10:00,1,0.17,0,3,3,0,0,1,2019,2,10,Wednesday
2/20/2019 11:00,2019-02-20,11:00,0,1,2,0,4,0,0,1,2019,2,11,Wednesday
2/20/2019 12:00,2019-02-20,12:00,0,0.17,0,0,0,0,0,0,2019,2,12,Wednesday
2/20/2019 13:00,2019-02-20,13:00,0,0,0,1,0,0,5,0,2019,2,13,Wednesday
2/20/2019 14:00,2019-02-20,14:00,1,1,0.1,6.2,0,0,0,0,2019,2,14,Wednesday
2/20/2019 15:00,2019-02-20,15:00,0,0,0,1.4,0,0,1,0,2019,2,15,Wednesday
2/20/2019 16:00,2019-02-20,16:00,0,0.099,1,1,2,0,0,0,2019,2,16,Wednesday
2/20/2019 17:00,2019-02-20,17:00,0.34,0,0,2,1,0,1,0,2019,2,17,Wednesday
2/20/2019 18:00,2019-02-20,18:00,0,0.34,0.2,2,2,0,0,0,2019,2,18,Wednesday
2/20/2019 19:00,2019-02-20,19:00,0,0,0,3,0,0,0,0,2019,2,19,Wednesday
2/20/2019 20:00,2019-02-20,20:00,0,1.66,0,6,0,0,0,0,2019,2,20,Wednesday
2/20/2019 21:00,2019-02-20,21:00,0,0,0,4,2,0,0,0,2019,2,21,Wednesday
2/20/2019 22:00,2019-02-20,22:00,0,0,0,0,0,0,0,0,2019,2,22,Wednesday
2/20/2019 23:00,2019-02-20,23:00,0,0,0,0,0,0,0,0,2019,2,23,Wednesday
2/21/2019 0:00,2019-02-21,00:00,0,0,0,0,0,0,0,0,2019,2,0,Thursday
2/21/2019 1:00,2019-02-21,01:00,0,0,0,0,0,0,0,0,2019,2,1,Thursday
2/21/2019 2:00,2019-02-21,02:00,0,0,0,0,0,0,0,0,2019,2,2,Thursday
2/21/2019 3:00,2019-02-21,03:00,0,0,0,0,0,0,0,0,2019,2,3,Thursday
2/21/2019 4:00,2019-02-21,04:00,0,0,0,0,0,0,0,0,2019,2,4,Thursday
2/21/2019 5:00,2019-02-21,05:00,0,0,0,0,0,0,0,0,2019,2,5,Thursday
2/21/2019 6:00,2019-02-21,06:00,0,0,0,0,0,0,0,0,2019,2,6,Thursday
2/21/2019 7:00,2019-02-21,07:00,0,0,0,0,0,0,0,0,2019,2,7,Thursday
2/21/2019 8:00,2019-02-21,08:00,0,0,0,0,0,0,1,0,2019,2,8,Thursday
2/21/2019 9:00,2019-02-21,09:00,0,0.34,0,1,0,0,0,0,2019,2,9,Thursday
2/21/2019 10:00,2019-02-21,10:00,0,0,0.1,2,1,0,0,0,2019,2,10,Thursday
2/21/2019 11:00,2019-02-21,11:00,0.33,0,0,1,3,0,0,1,2019,2,11,Thursday
2/21/2019 12:00,2019-02-21,12:00,0,0,0,8,3,0,0,0,2019,2,12,Thursday
2/21/2019 13:00,2019-02-21,13:00,0.33,1,1,14,0,0,0,0,2019,2,13,Thursday
2/21/2019 14:00,2019-02-21,14:00,0,0.33,1,0,2,1,0,0,2019,2,14,Thursday
2/21/2019 15:00,2019-02-21,15:00,0,2,0,0,2,0,0,0,2019,2,15,Thursday
2/21/2019 16:00,2019-02-21,16:00,0,0,0,3,0,0,0,1,2019,2,16,Thursday
2/21/2019 17:00,2019-02-21,17:00,0,1.33,0,6,0,0,0,0,2019,2,17,Thursday
2/21/2019 18:00,2019-02-21,18:00,0,0,0,0,2,0,0,0,2019,2,18,Thursday
2/21/2019 19:00,2019-02-21,19:00,0,0,0,2,1,0,4,0,2019,2,19,Thursday
2/21/2019 20:00,2019-02-21,20:00,1,0,0,3,1,0,0,0,2019,2,20,Thursday
2/21/2019 21:00,2019-02-21,21:00,0,0,0,5.4,0,0,0,0,2019,2,21,Thursday
2/21/2019 22:00,2019-02-21,22:00,0,0,0,0,0,0,0,0,2019,2,22,Thursday
2/21/2019 23:00,2019-02-21,23:00,0,0,0,0,0,0,0,0,2019,2,23,Thursday
2/22/2019 0:00,2019-02-22,00:00,0,0,0,0,0,0,0,0,2019,2,0,Friday
2/22/2019 1:00,2019-02-22,01:00,0,0,0,0,0,0,0,0,2019,2,1,Friday
2/22/2019 2:00,2019-02-22,02:00,0,0,0,0,0,0,0,0,2019,2,2,Friday
2/22/2019 3:00,2019-02-22,03:00,0,0,0,0,0,0,0,0,2019,2,3,Friday
2/22/2019 4:00,2019-02-22,04:00,0,0,0,0,0,0,0,0,2019,2,4,Friday
2/22/2019 5:00,2019-02-22,05:00,0,0,0,0,0,0,0,0,2019,2,5,Friday
2/22/2019 6:00,2019-02-22,06:00,0,0,0,0,0,0,0,0,2019,2,6,Friday
2/22/2019 7:00,2019-02-22,07:00,0,0,0,0,0,0,0,0,2019,2,7,Friday
2/22/2019 8:00,2019-02-22,08:00,0,0.34,0,0,0,0,1,0,2019,2,8,Friday
2/22/2019 9:00,2019-02-22,09:00,1,0,0,1,0,0,0,0,2019,2,9,Friday
2/22/2019 10:00,2019-02-22,10:00,0,0,0.1,0,0,0,0,0,2019,2,10,Friday
2/22/2019 11:00,2019-02-22,11:00,0.33,0,0,1,1,0,0,0,2019,2,11,Friday
2/22/2019 12:00,2019-02-22,12:00,0,0,0,1,0,0,0,1,2019,2,12,Friday
2/22/2019 13:00,2019-02-22,13:00,0,0,0,0,1,0,0,1,2019,2,13,Friday
2/22/2019 14:00,2019-02-22,14:00,0,0.33,0,1,0,0,0,0,2019,2,14,Friday
2/22/2019 15:00,2019-02-22,15:00,1,0,1,3,0,0,0,0,2019,2,15,Friday
2/22/2019 16:00,2019-02-22,16:00,0,0,0,3,0,0,0,0,2019,2,16,Friday
2/22/2019 17:00,2019-02-22,17:00,0,1,0,1,0,0,0,0,2019,2,17,Friday
2/22/2019 18:00,2019-02-22,18:00,0,0,0,0,3,0,0,0,2019,2,18,Friday
2/22/2019 19:00,2019-02-22,19:00,0,0.33,0,2,0,0,0,0,2019,2,19,Friday
2/22/2019 20:00,2019-02-22,20:00,0,0,0,3,0,0,0,0,2019,2,20,Friday
2/22/2019 21:00,2019-02-22,21:00,0,0,0.1,0,0,0,0,0,2019,2,21,Friday
2/22/2019 22:00,2019-02-22,22:00,0,0,0,0,0,0,0,0,2019,2,22,Friday
2/22/2019 23:00,2019-02-22,23:00,0,0,0,0,0,0,0,0,2019,2,23,Friday
2/23/2019 0:00,2019-02-23,00:00,0,0,0,0,0,0,0,0,2019,2,0,Saturday
2/23/2019 1:00,2019-02-23,01:00,0,0,0,0,0,0,0,0,2019,2,1,Saturday
2/23/2019 2:00,2019-02-23,02:00,0,0,0,0,0,0,0,0,2019,2,2,Saturday
2/23/2019 3:00,2019-02-23,03:00,0,0,0,0,0,0,0,0,2019,2,3,Saturday
2/23/2019 4:00,2019-02-23,04:00,0,0,0,0,0,0,0,0,2019,2,4,Saturday
2/23/2019 5:00,2019-02-23,05:00,0,0,0,0,0,0,0,0,2019,2,5,Saturday
2/23/2019 6:00,2019-02-23,06:00,0,0,0,0,0,0,0,0,2019,2,6,Saturday
2/23/2019 7:00,2019-02-23,07:00,0,0,0,0,0,0,0,0,2019,2,7,Saturday
2/23/2019 8:00,2019-02-23,08:00,0,0,0,1,0,0,0,0,2019,2,8,Saturday
2/23/2019 9:00,2019-02-23,09:00,1,0,0,4,3,0,0,0,2019,2,9,Saturday
2/23/2019 10:00,2019-02-23,10:00,1,0,1,0,2,0,0,0,2019,2,10,Saturday
2/23/2019 11:00,2019-02-23,11:00,0.33,0,0.2,1.2,3,0,0,0,2019,2,11,Saturday
2/23/2019 12:00,2019-02-23,12:00,0,0.1,0,9,2,0,0,0,2019,2,12,Saturday
2/23/2019 13:00,2019-02-23,13:00,0,1,0,3,1,0,0,1.3,2019,2,13,Saturday
2/23/2019 14:00,2019-02-23,14:00,0,0,0,1,0,0,0,0,2019,2,14,Saturday
2/23/2019 15:00,2019-02-23,15:00,1.34,0.34,0,1,0,0,0,0,2019,2,15,Saturday
2/23/2019 16:00,2019-02-23,16:00,0,0,0,8,0,0,0,0,2019,2,16,Saturday
2/23/2019 17:00,2019-02-23,17:00,1,0,0,3,0,0,0,0,2019,2,17,Saturday
2/23/2019 18:00,2019-02-23,18:00,0,0,0,0,0,0,0,0,2019,2,18,Saturday
2/23/2019 19:00,2019-02-23,19:00,0.34,0,0,3,1,0,0,0,2019,2,19,Saturday
2/23/2019 20:00,2019-02-23,20:00,0,1,2,4,1,0,0,0,2019,2,20,Saturday
2/23/2019 21:00,2019-02-23,21:00,0,0,0,0,0,0,0,0,2019,2,21,Saturday
2/23/2019 22:00,2019-02-23,22:00,0,0,0,0,0,0,0,0,2019,2,22,Saturday
2/23/2019 23:00,2019-02-23,23:00,0,0,0,0,0,0,0,0,2019,2,23,Saturday
2/24/2019 0:00,2019-02-24,00:00,0,0,0,0,0,0,0,0,2019,2,0,Sunday
2/24/2019 1:00,2019-02-24,01:00,0,0,0,0,0,0,0,0,2019,2,1,Sunday
2/24/2019 2:00,2019-02-24,02:00,0,0,0,0,0,0,0,0,2019,2,2,Sunday
2/24/2019 3:00,2019-02-24,03:00,0,0,0,0,0,0,0,0,2019,2,3,Sunday
2/24/2019 4:00,2019-02-24,04:00,0,0,0,0,0,0,0,0,2019,2,4,Sunday
2/24/2019 5:00,2019-02-24,05:00,0,0,0,0,0,0,0,0,2019,2,5,Sunday
2/24/2019 6:00,2019-02-24,06:00,0,0,0,0,0,0,0,0,2019,2,6,Sunday
2/24/2019 7:00,2019-02-24,07:00,0,0,0,0,0,0,0,0,2019,2,7,Sunday
2/24/2019 8:00,2019-02-24,08:00,0,0,0,1,0,0,1,1,2019,2,8,Sunday
2/24/2019 9:00,2019-02-24,09:00,0,0,0,2,0,0,0,0,2019,2,9,Sunday
2/24/2019 10:00,2019-02-24,10:00,0,1,0,4,2,0,0,0,2019,2,10,Sunday
2/24/2019 11:00,2019-02-24,11:00,0,0,0,0,0,0,0,0,2019,2,11,Sunday
2/24/2019 12:00,2019-02-24,12:00,1,1,0,1,0,0,0,0,2019,2,12,Sunday
2/24/2019 13:00,2019-02-24,13:00,3,0,0.5,1,0,0,0,0,2019,2,13,Sunday
2/24/2019 14:00,2019-02-24,14:00,0,0,1,0,0,0,0,0,2019,2,14,Sunday
2/24/2019 15:00,2019-02-24,15:00,0,0,0,2,0,0,0,1,2019,2,15,Sunday
2/24/2019 16:00,2019-02-24,16:00,0,0.34,0,2,0,0,0,0,2019,2,16,Sunday
2/24/2019 17:00,2019-02-24,17:00,0,0,0,0,0,0,0,0,2019,2,17,Sunday
2/24/2019 18:00,2019-02-24,18:00,0,0.67,0,3,0,0,0,0,2019,2,18,Sunday
2/24/2019 19:00,2019-02-24,19:00,0.34,0,0,0,0,0,0,0,2019,2,19,Sunday
2/24/2019 20:00,2019-02-24,20:00,0,1,0,3,0,0,1,0,2019,2,20,Sunday
2/24/2019 21:00,2019-02-24,21:00,0,0,0,0,0,0,0,0,2019,2,21,Sunday
2/24/2019 22:00,2019-02-24,22:00,0,0,0,0,0,0,0,0,2019,2,22,Sunday
2/24/2019 23:00,2019-02-24,23:00,0,0,0,0,0,0,0,0,2019,2,23,Sunday
2/25/2019 0:00,2019-02-25,00:00,0,0,0,0,0,0,0,0,2019,2,0,Monday
2/25/2019 1:00,2019-02-25,01:00,0,0,0,0,0,0,0,0,2019,2,1,Monday
2/25/2019 2:00,2019-02-25,02:00,0,0,0,0,0,0,0,0,2019,2,2,Monday
2/25/2019 3:00,2019-02-25,03:00,0,0,0,0,0,0,0,0,2019,2,3,Monday
2/25/2019 4:00,2019-02-25,04:00,0,0,0,0,0,0,0,0,2019,2,4,Monday
2/25/2019 5:00,2019-02-25,05:00,0,0,0,0,0,0,0,0,2019,2,5,Monday
2/25/2019 6:00,2019-02-25,06:00,0,0,0,0,0,0,0,0,2019,2,6,Monday
2/25/2019 7:00,2019-02-25,07:00,0,0,0,0,0,0,0,0,2019,2,7,Monday
2/25/2019 8:00,2019-02-25,08:00,0.34,0,0,0,0,0,0,0,2019,2,8,Monday
2/25/2019 9:00,2019-02-25,09:00,0,0,0,2,0,0,0,0,2019,2,9,Monday
2/25/2019 10:00,2019-02-25,10:00,0,0,0,1,0,0,0,0,2019,2,10,Monday
2/25/2019 11:00,2019-02-25,11:00,0,0,0,1,1,0,1,0,2019,2,11,Monday
2/25/2019 12:00,2019-02-25,12:00,0,0,0,2,1,0,0,0,2019,2,12,Monday
2/25/2019 13:00,2019-02-25,13:00,0,0,1,2,0,0,0,0,2019,2,13,Monday
2/25/2019 14:00,2019-02-25,14:00,1,1,0,2,0,0,0,0,2019,2,14,Monday
2/25/2019 15:00,2019-02-25,15:00,0,0,0,2,0,0,0,0,2019,2,15,Monday
2/25/2019 16:00,2019-02-25,16:00,2,0.423,0,0,0,0,0,1,2019,2,16,Monday
2/25/2019 17:00,2019-02-25,17:00,1,0,1,5,0,0,0,1,2019,2,17,Monday
2/25/2019 18:00,2019-02-25,18:00,1,0,0,1,0,0,0,0,2019,2,18,Monday
2/25/2019 19:00,2019-02-25,19:00,0,0,0,3,2,2,0,0,2019,2,19,Monday
2/25/2019 20:00,2019-02-25,20:00,0,0,0,4.2,0,0,0,0,2019,2,20,Monday
2/25/2019 21:00,2019-02-25,21:00,0,0,1,0,0,0,1,1,2019,2,21,Monday
2/25/2019 22:00,2019-02-25,22:00,0,0,0,0,0,0,0,0,2019,2,22,Monday
2/25/2019 23:00,2019-02-25,23:00,0,0,0,0,0,0,0,0,2019,2,23,Monday
2/26/2019 0:00,2019-02-26,00:00,0,0,0,0,0,0,0,0,2019,2,0,Tuesday
2/26/2019 1:00,2019-02-26,01:00,0,0,0,0,0,0,0,0,2019,2,1,Tuesday
2/26/2019 2:00,2019-02-26,02:00,0,0,0,0,0,0,0,0,2019,2,2,Tuesday
2/26/2019 3:00,2019-02-26,03:00,0,0,0,0,0,0,0,0,2019,2,3,Tuesday
2/26/2019 4:00,2019-02-26,04:00,0,0,0,0,0,0,0,0,2019,2,4,Tuesday
2/26/2019 5:00,2019-02-26,05:00,0,0,0,0,0,0,0,0,2019,2,5,Tuesday
2/26/2019 6:00,2019-02-26,06:00,0,0,0,0,0,0,0,0,2019,2,6,Tuesday
2/26/2019 7:00,2019-02-26,07:00,0,0,0,0,0,0,0,1,2019,2,7,Tuesday
2/26/2019 8:00,2019-02-26,08:00,0,0,0,3,0,0,0,1,2019,2,8,Tuesday
2/26/2019 9:00,2019-02-26,09:00,0,0,0,3,1,0,0,0,2019,2,9,Tuesday
2/26/2019 10:00,2019-02-26,10:00,0,0.33,1,5,4,0,0,0,2019,2,10,Tuesday
2/26/2019 11:00,2019-02-26,11:00,0,1,2,2,1,0,0,0,2019,2,11,Tuesday
2/26/2019 12:00,2019-02-26,12:00,0,0,0,0,0,0,0,0,2019,2,12,Tuesday
2/26/2019 13:00,2019-02-26,13:00,0,0,0,1,2,0,0,0,2019,2,13,Tuesday
2/26/2019 14:00,2019-02-26,14:00,1,0,0,1,0,0,1,0,2019,2,14,Tuesday
2/26/2019 15:00,2019-02-26,15:00,0.33,0,0,1,0,0,0,0,2019,2,15,Tuesday
2/26/2019 16:00,2019-02-26,16:00,0,0,1,0,0,0,1,0,2019,2,16,Tuesday
2/26/2019 17:00,2019-02-26,17:00,0,0,0,3,0,0,0,0,2019,2,17,Tuesday
2/26/2019 18:00,2019-02-26,18:00,1,0,0.15,0,0,0,0,0,2019,2,18,Tuesday
2/26/2019 19:00,2019-02-26,19:00,0,0.67,0,3,0,0,0,0,2019,2,19,Tuesday
2/26/2019 20:00,2019-02-26,20:00,0,1.33,1,1,0,0,1,1,2019,2,20,Tuesday
2/26/2019 21:00,2019-02-26,21:00,0,0.5,0,4,0,0,0,0,2019,2,21,Tuesday
2/26/2019 22:00,2019-02-26,22:00,0,0,0,0,0,0,0,0,2019,2,22,Tuesday
2/26/2019 23:00,2019-02-26,23:00,0,0,0,0,0,0,0,0,2019,2,23,Tuesday
2/27/2019 0:00,2019-02-27,00:00,0,0,0,0,0,0,0,0,2019,2,0,Wednesday
2/27/2019 1:00,2019-02-27,01:00,0,0,0,0,0,0,0,0,2019,2,1,Wednesday
2/27/2019 2:00,2019-02-27,02:00,0,0,0,0,0,0,0,0,2019,2,2,Wednesday
2/27/2019 3:00,2019-02-27,03:00,0,0,0,0,0,0,0,0,2019,2,3,Wednesday
2/27/2019 4:00,2019-02-27,04:00,0,0,0,0,0,0,0,0,2019,2,4,Wednesday
2/27/2019 5:00,2019-02-27,05:00,0,0,0,0,0,0,0,0,2019,2,5,Wednesday
2/27/2019 6:00,2019-02-27,06:00,0,0,0,0,0,0,0,0,2019,2,6,Wednesday
2/27/2019 7:00,2019-02-27,07:00,0,0,0,0,0,0,0,0,2019,2,7,Wednesday
2/27/2019 8:00,2019-02-27,08:00,0,0,0,0.4,3,0,0,0,2019,2,8,Wednesday
2/27/2019 9:00,2019-02-27,09:00,0,0,0,8,0,0,0,1,2019,2,9,Wednesday
2/27/2019 10:00,2019-02-27,10:00,1,0,0,0,0,0,0,0,2019,2,10,Wednesday
2/27/2019 11:00,2019-02-27,11:00,0,0,0,1,2,0,1,0,2019,2,11,Wednesday
2/27/2019 12:00,2019-02-27,12:00,1,0.33,0,1,1,0,0,0,2019,2,12,Wednesday
2/27/2019 13:00,2019-02-27,13:00,0,0,0,1,0,0,0,0,2019,2,13,Wednesday
2/27/2019 14:00,2019-02-27,14:00,0,0,0,0,1,0,0,0,2019,2,14,Wednesday
2/27/2019 15:00,2019-02-27,15:00,0,0,1,0,1,0,0,2,2019,2,15,Wednesday
2/27/2019 16:00,2019-02-27,16:00,0,0,0,0,0,0,0,3,2019,2,16,Wednesday
2/27/2019 17:00,2019-02-27,17:00,0,0.34,0,2,0,0,0,0,2019,2,17,Wednesday
2/27/2019 18:00,2019-02-27,18:00,1,0,0.1,0,0,0,0,0,2019,2,18,Wednesday
2/27/2019 19:00,2019-02-27,19:00,1,0,0.1,0,0,0,0,1,2019,2,19,Wednesday
2/27/2019 20:00,2019-02-27,20:00,1,0,0,0,1,0,0,0.5,2019,2,20,Wednesday
2/27/2019 21:00,2019-02-27,21:00,0,0,0,0,0,0,0,0,2019,2,21,Wednesday
2/27/2019 22:00,2019-02-27,22:00,0,0,0,0,0,0,0,0,2019,2,22,Wednesday
2/27/2019 23:00,2019-02-27,23:00,0,0,0,0,0,0,0,0,2019,2,23,Wednesday
2/28/2019 0:00,2019-02-28,00:00,0,0,0,0,0,0,0,0,2019,2,0,Thursday
2/28/2019 1:00,2019-02-28,01:00,0,0,0,0,0,0,0,0,2019,2,1,Thursday
2/28/2019 2:00,2019-02-28,02:00,0,0,0,0,0,0,0,0,2019,2,2,Thursday
2/28/2019 3:00,2019-02-28,03:00,0,0,0,0,0,0,0,0,2019,2,3,Thursday
2/28/2019 4:00,2019-02-28,04:00,0,0,0,0,0,0,0,0,2019,2,4,Thursday
2/28/2019 5:00,2019-02-28,05:00,0,0,0,0,0,0,0,0,2019,2,5,Thursday
2/28/2019 6:00,2019-02-28,06:00,0,0,0,0,0,0,0,0,2019,2,6,Thursday
2/28/2019 7:00,2019-02-28,07:00,0,0,0,0,0,0,0,0,2019,2,7,Thursday
2/28/2019 8:00,2019-02-28,08:00,0,0,0,1,0,0,0,0,2019,2,8,Thursday
2/28/2019 9:00,2019-02-28,09:00,0,0,1,4,0,1,16,0,2019,2,9,Thursday
2/28/2019 10:00,2019-02-28,10:00,0,0,0,2,1,0,0,0,2019,2,10,Thursday
2/28/2019 11:00,2019-02-28,11:00,0,1,0,1,0,0,0,0,2019,2,11,Thursday
2/28/2019 12:00,2019-02-28,12:00,0,0.33,1,1,0,0,0,0,2019,2,12,Thursday
2/28/2019 13:00,2019-02-28,13:00,0,0,0,8,0,0,16,0,2019,2,13,Thursday
2/28/2019 14:00,2019-02-28,14:00,0,0,0,0,0,0,0,0,2019,2,14,Thursday
2/28/2019 15:00,2019-02-28,15:00,0.33,1,0,1,0,0,0,1,2019,2,15,Thursday
2/28/2019 16:00,2019-02-28,16:00,0,0,0,6,0,0,0,0,2019,2,16,Thursday
2/28/2019 17:00,2019-02-28,17:00,0.34,0,0,1,0,0,0,0,2019,2,17,Thursday
2/28/2019 18:00,2019-02-28,18:00,0,1,0,1,0,0,0,0,2019,2,18,Thursday
2/28/2019 19:00,2019-02-28,19:00,0,0,0,4,1,0,0,0,2019,2,19,Thursday
2/28/2019 20:00,2019-02-28,20:00,0,0,1,0,0,0,3,2,2019,2,20,Thursday
2/28/2019 21:00,2019-02-28,21:00,0,0,1,4,0,0,0,0,2019,2,21,Thursday
2/28/2019 22:00,2019-02-28,22:00,0,0,0,0,0,0,0,0,2019,2,22,Thursday
2/28/2019 23:00,2019-02-28,23:00,0,0,0,0,0,0,0,0,2019,2,23,Thursday
3/1/2019 0:00,2019-03-01,00:00,0,0,0,0,0,0,0,0,2019,3,0,Friday
3/1/2019 1:00,2019-03-01,01:00,0,0,0,0,0,0,0,0,2019,3,1,Friday
3/1/2019 2:00,2019-03-01,02:00,0,0,0,0,0,0,0,0,2019,3,2,Friday
